complaint_id,complaint_text,category,submitted_via,created_date
112716,Missing<br>components in the package please... resolve asap,Product Issue,Website,23-07-2024
112717,<p>I want to file a general complaint no response from support</p>,Other,Phone,01-01-2024
112718,<p>My payment was successful but the bill still shows unpaid need urgent help</p>,Billing,Website,11-06-2024
112719,"Unable<br>to login, to my account need urgent help",Account Management,Website,29-02-2024
112720,"Late fee applied, even though I paid on time this is unacceptable",Billing,Website,20-04-2024
112721,The website is extremely slow and## unresponsive this is unacceptable,Technical Support,Website,19-05-2024
112722,<p>Very unhappy with the overall service no response from support</p>,Other,Phone,13-02-2024
112723,<p>Missing components in the package happening for the! last 3 days</p>,Product Issue,Chat,22-06-2024
112724,I want to file a general complaint this is unacceptable,Other,Email,02-04-2024
112725,<b>I<br>was charged twice? for my last bill please resolve asap</b>,Billing,Chat,31-03-2024
112726,<p>Unable to login to my account need urgent help</p>,Account Management,Chat,05-02-2024
112727,"Facing error code while using the service happening for, the last 3 days",Technical Support,Phone,23-10-2024
112728,Incorrect charges have appeared on my invoice need urgent help,Billing,Email,21-03-2024
112729,<b>Unauthorized changes made to my account this is unacceptable</b>,Account Management,Email,03-05-2024
112730,<i>Incorrect charges have appeared on... my invoice need urgent help</i>,Billing,Website,21-03-2024
112731,Facing error code while using the service happening for the last 3 days,Technical Support,Email,09-10-2024
112732,My<br>payment was successful but the bill still shows unpaid happening for the last 3 days,Billing,Chat,09-05-2024
112733,Unexpected<br>charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited need urgent help,Billing,Chat,22-02-2024
112734,Facing<br>error code while using the service... happening for the last 3 days,Technical Support,Phone,26-06-2024
112735,<p>Received<br>a damaged product no response from support</p>,Product Issue,Phone,14-09-2024
112736,Facing<br>issues updating account details happening for the last 3 days,Account Management,Phone,21-01-2024
112737,App<br>crashes whenever I try to open it no response from support,Technical Support,Email,19-06-2024
112738,My<br>account was locked without reason## need urgent help,Account Management,Website,27-03-2024
112739,The<br>product stopped working within a week this is! unacceptable,Product Issue,Phone,10-07-2024
112740,<i>Service<br>experience was poor this is unacceptable</i>,Other,Chat,20-06-2024
112741,"Facing issues updating account details this, is unacceptable",Account Management,Email,17-08-2024
112742,Password<br>reset link is not working need urgent## help,Account Management,Phone,06-06-2024
112743,<p>Unable<br>to connect to the server please resolve asap</p>,Technical Support,Chat,29-01-2024
112744,Facing<br>issues updating account details## happening for the last 3 days,Account Management,Email,23-05-2024
112745,"Facing issues, updating account details no response from support",Account Management,Website,23-08-2024
112746,"Need clarification regarding company policy happening, for the last 3 days",Other,Chat,14-02-2024
112747,<p>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited... need urgent help</p>,Billing,Phone,17-09-2024
112748,Unable to login to my? account need urgent help,Account Management,Phone,29-04-2024
112749,My account was## locked without reason no response from support,Account Management,Website,27-02-2024
112750,<b>Unauthorized changes## made to my account this is unacceptable</b>,Account Management,Website,30-08-2024
112751,<i>Unable<br>to connect to the server happening for the last 3 days</i>,Technical Support,Phone,27-07-2024
112752,Unauthorized changes made to my. account please resolve asap,Account Management,Email,26-03-2024
112753,<p>Service experience was poor. no response from support</p>,Other,Phone,30-03-2024
112754,Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited happening for! the last 3 days,Billing,Website,09-08-2024
112755,Late<br>fee applied even though I paid on?? time no response from support,Billing,Phone,28-04-2024
112756,App crashes whenever I try to open it? this is unacceptable,Technical Support,Chat,26-06-2024
112757,Unable to login to my account happening. for the last 3 days,Account Management,Website,11-05-2024
112758,<i>Very unhappy with the overall service? no response from support</i>,Other,Email,15-06-2024
112759,Unable to... connect to the server this is unacceptable,Technical Support,Email,21-03-2024
112760,The item does not?? function as expected need urgent help,Product Issue,Email,02-09-2024
112761,<i>I want to file a. general complaint please resolve asap</i>,Other,Website,28-08-2024
112762,Incorrect charges have appeared on my invoice need urgent help,Billing,Phone,13-01-2024
112763,Facing error code while using the service need urgent help,Technical Support,Website,12-09-2024
112764,Unable to connect to the server please resolve? asap,Technical Support,Website,29-06-2024
112765,Incorrect<br>charges have appeared on my invoice need... urgent help,Billing,Website,12-01-2024
112766,Unauthorized changes made to my account please! resolve asap,Account Management,Website,04-02-2024
112767,<i>Unable<br>to connect to the server need urgent? help</i>,Technical Support,Email,19-02-2024
112768,<i>My account was locked without reason need urgent help</i>,Account Management,Website,05-10-2024
112769,The<br>item does not! function as expected need urgent help,Product Issue,Email,03-01-2024
112770,Incorrect charges have appeared on my invoice happening for the last?? 3 days,Billing,Website,11-01-2024
112771,"Service experience was poor please resolve, asap",Other,Chat,09-07-2024
112772,<b>Password reset link is. not working this is unacceptable</b>,Account Management,Chat,31-08-2024
112773,Product quality is not as advertised no response from support,Product Issue,Phone,26-07-2024
112774,Unable to login to my account this is unacceptable,Account Management,Email,31-05-2024
112775,<i>Facing issues updating account details need urgent help</i>,Account Management,Email,06-10-2024
112776,Unable to connect to! the server need urgent help,Technical Support,Website,31-01-2024
112777,Unexpected charges added without notificationI cancelled my order! but refund is still pendingMoney deducted but refund not credited happening for the last 3 days,Billing,Phone,10-10-2024
112778,<b>Need clarification regarding! company policy this is unacceptable</b>,Other,Email,24-08-2024
112779,Facing<br>error code while using the service happening for the last 3 days,Technical Support,Phone,09-05-2024
112780,Unable to connect to the server this is unacceptable,Technical Support,Chat,15-02-2024
112781,<i>Facing<br>issues updating account details no response from support</i>,Account Management,Phone,08-01-2024
112782,<p>The website is extremely slow and unresponsive no response from support</p>,Technical Support,Email,16-02-2024
112783,<b>Facing error code while using the service happening for the last 3 days</b>,Technical Support,Phone,24-05-2024
112784,Need clarification regarding company policy this is unacceptable,Other,Email,10-02-2024
112785,<i>Incorrect charges have appeared on... my invoice need urgent help</i>,Billing,Email,05-03-2024
112786,"<i>Unable<br>to, login to my account no response from support</i>",Account Management,Email,20-07-2024
112787,I<br>was charged twice for my last bill... happening for the last 3 days,Billing,Phone,02-02-2024
112788,Unable to!! connect to the server this is unacceptable,Technical Support,Phone,12-09-2024
112789,I want to file a general complaint!! need urgent help,Other,Website,19-05-2024
112790,Service<br>experience## was poor happening for the last 3 days,Other,Website,12-05-2024
112791,<b>Internet connection keeps dropping frequently please resolve... asap</b>,Technical Support,Email,08-08-2024
112792,<p>Unauthorized changes made to my## account happening for the last 3 days</p>,Account Management,Chat,15-07-2024
112793,The product stopped working within a week need urgent help,Product Issue,Phone,02-07-2024
112794,Incorrect<br>charges have appeared on my invoice please resolve asap,Billing,Chat,30-07-2024
112795,Unable<br>to connect to the server this is unacceptable,Technical Support,Website,24-03-2024
112796,Password reset link is not working need urgent help,Account Management,Website,04-08-2024
112797,Internet connection keeps! dropping frequently need urgent help,Technical Support,Phone,20-08-2024
112798,Product quality is not as advertised happening## for the last 3 days,Product Issue,Email,23-07-2024
112799,<b>Customer support did not respond... to my emails happening for the last 3 days</b>,Other,Website,26-02-2024
112800,Unauthorized changes made to my account please resolve asap,Account Management,Chat,04-06-2024
112801,<i>My account was locked without reason this is unacceptable</i>,Account Management,Chat,11-03-2024
112802,Password reset link is? not working no response from support,Account Management,Phone,27-05-2024
112803,The item does! not function as expected please resolve asap,Product Issue,Email,18-06-2024
112804,Facing<br>issues updating account details need urgent help,Account Management,Chat,15-10-2024
112805,Product quality is not as advertised this is unacceptable,Product Issue,Chat,08-01-2024
112806,Unable to login to. my account no response from support,Account Management,Chat,03-06-2024
112807,App crashes whenever I... try to open it this is unacceptable,Technical Support,Email,13-10-2024
112808,<b>Need<br>clarification regarding company policy no response from support</b>,Other,Website,09-04-2024
112809,Facing error code while using the service please? resolve asap,Technical Support,Email,03-05-2024
112810,My payment was successful but the bill still shows unpaid happening for the last## 3 days,Billing,Phone,22-07-2024
112811,"<p>Customer support did not, respond to my emails this is unacceptable</p>",Other,Website,31-07-2024
112812,<b>Unable to login## to my account please resolve asap</b>,Account Management,Chat,27-03-2024
112813,Unable to connect to the server happening for the last 3 days,Technical Support,Website,06-08-2024
112814,My account was locked? without reason this is unacceptable,Account Management,Chat,27-05-2024
112815,App crashes whenever I try to open it! no response from support,Technical Support,Email,13-02-2024
112816,<p>Customer support## did not respond to my emails need urgent help</p>,Other,Email,30-03-2024
112817,I was charged twice for my last bill need urgent. help,Billing,Chat,15-06-2024
112818,Very<br>unhappy with the overall service please resolve asap,Other,Phone,01-09-2024
112819,Facing issues updating account details this is unacceptable,Account Management,Email,17-05-2024
112820,Unable<br>to login to my account happening for the last 3 days,Account Management,Website,12-10-2024
112821,Very unhappy with the! overall service happening for the last 3 days,Other,Phone,08-01-2024
112822,<i>Received a damaged product this is unacceptable</i>,Product Issue,Phone,31-05-2024
112823,<b>Very unhappy?? with the overall service this is unacceptable</b>,Other,Email,23-06-2024
112824,Unexpected<br>charges added without notificationI cancelled my order but## refund is still pendingMoney deducted but refund not credited please resolve asap,Billing,Website,23-09-2024
112825,Unable<br>to login to my account need urgent help,Account Management,Phone,31-01-2024
112826,<b>Incorrect charges have appeared on my invoice happening for the last 3 days</b>,Billing,Website,08-10-2024
112827,Facing issues updating account details need urgent help,Account Management,Email,28-05-2024
112828,<b>Unauthorized changes? made to my account need urgent help</b>,Account Management,Email,23-04-2024
112829,"<b>Very unhappy with, the overall service need urgent help</b>",Other,Email,19-06-2024
112830,Facing error code while using the service no? response from support,Technical Support,Website,13-02-2024
112831,<i>Facing error code while using the service this is unacceptable</i>,Technical Support,Email,29-01-2024
112832,I was charged twice for my last bill please resolve asap,Billing,Chat,29-09-2024
112833,Unauthorized changes made to my account happening for the last! 3 days,Account Management,Website,27-07-2024
112834,Incorrect charges have appeared on my invoice need urgent help,Billing,Chat,30-06-2024
112835,Missing<br>components in the package need urgent!! help,Product Issue,Website,09-05-2024
112836,<b>Product<br>quality is not as advertised need. urgent help</b>,Product Issue,Website,14-04-2024
112837,<i>I was charged twice for my last. bill no response from support</i>,Billing,Chat,30-06-2024
112838,My payment was successful but the bill still shows unpaid need urgent help,Billing,Chat,13-05-2024
112839,<p>My<br>payment was successful but the bill still shows unpaid this is unacceptable</p>,Billing,Email,18-05-2024
112840,<p>Unable to connect to the server this## is unacceptable</p>,Technical Support,Website,21-07-2024
112841,Internet connection keeps? dropping frequently no response from support,Technical Support,Email,07-07-2024
112842,<p>My account was locked without reason happening for the last 3 days</p>,Account Management,Phone,12-08-2024
112843,<b>I was!! charged twice for my last bill need urgent help</b>,Billing,Chat,08-03-2024
112844,<b>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited need urgent help</b>,Billing,Phone,22-06-2024
112845,Facing error code while using the service happening for the last?? 3 days,Technical Support,Phone,02-10-2024
112846,Customer<br>support did not respond to. my emails happening for the last 3 days,Other,Website,07-06-2024
112847,Need clarification regarding company? policy happening for the last 3 days,Other,Chat,26-01-2024
112848,Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney! deducted but refund not credited this is unacceptable,Billing,Phone,30-01-2024
112849,<p>My account was locked without reason happening for the last 3 days</p>,Account Management,Phone,10-09-2024
112850,I<br>want to file a general complaint happening for!! the last 3 days,Other,Phone,18-09-2024
112851,Facing issues updating account!! details this is unacceptable,Account Management,Email,06-09-2024
112852,<p>Facing<br>error code while using the service this is unacceptable</p>,Technical Support,Phone,17-07-2024
112853,My account was locked without reason happening for!! the last 3 days,Account Management,Email,04-01-2024
112854,<p>My account was locked without reason happening for the last 3 days</p>,Account Management,Phone,23-07-2024
112855,Customer support? did not respond to my emails this is unacceptable,Other,Email,09-01-2024
112856,<i>My<br>payment was successful but the bill still shows unpaid## this is unacceptable</i>,Billing,Chat,29-01-2024
112857,Customer<br>support did not! respond to my emails need urgent help,Other,Website,23-03-2024
112858,<i>Facing issues updating account details! this is unacceptable</i>,Account Management,Email,14-03-2024
112859,<p>Facing issues updating account details need urgent help</p>,Account Management,Email,19-03-2024
112860,My account was locked without reason happening for the last 3 days,Account Management,Phone,17-04-2024
112861,I was charged twice for my last?? bill need urgent help,Billing,Chat,15-05-2024
112862,Incorrect charges have appeared on my invoice need urgent help,Billing,Chat,11-10-2024
112863,The website is extremely slow and unresponsive need urgent! help,Technical Support,Phone,08-09-2024
112864,Password reset link is not working!! this is unacceptable,Account Management,Website,24-07-2024
112865,Unauthorized changes made to## my account this is unacceptable,Account Management,Email,28-07-2024
112866,<p>Missing<br>components in the package happening for the last 3 days</p>,Product Issue,Phone,04-08-2024
112867,Customer support did... not respond to my emails please resolve asap,Other,Email,01-09-2024
112868,My<br>account was locked without reason! please resolve asap,Account Management,Phone,25-10-2024
112869,I want to file... a general complaint please resolve asap,Other,Website,15-08-2024
112870,Facing<br>error code! while using the service need urgent help,Technical Support,Website,15-06-2024
112871,"Facing error code, while using the service no response from support",Technical Support,Phone,09-03-2024
112872,Customer support did not respond to my emails need urgent help,Other,Phone,10-05-2024
112873,"Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney, deducted but refund not credited this is unacceptable",Billing,Email,16-05-2024
112874,Unauthorized changes?? made to my account happening for the last 3 days,Account Management,Website,23-02-2024
112875,<p>The<br>website is extremely slow and unresponsive please resolve asap</p>,Technical Support,Website,14-09-2024
112876,The<br>product stopped working within a week no? response from support,Product Issue,Email,02-02-2024
112877,Unauthorized changes made to my account! no response from support,Account Management,Email,17-02-2024
112878,Unauthorized<br>changes made to my account please resolve## asap,Account Management,Phone,29-04-2024
112879,"Facing error code while using the service, happening for the last 3 days",Technical Support,Website,14-03-2024
112880,Incorrect<br>charges have appeared on my invoice please resolve## asap,Billing,Website,25-02-2024
112881,Incorrect<br>charges... have appeared on my invoice this is unacceptable,Billing,Chat,15-04-2024
112882,<b>Facing issues updating account details need urgent## help</b>,Account Management,Email,09-01-2024
112883,<p>I want to file a general complaint no response from support</p>,Other,Phone,05-06-2024
112884,Incorrect charges have appeared on my invoice!! need urgent help,Billing,Phone,29-06-2024
112885,<p>Unable to login... to my account no response from support</p>,Account Management,Website,02-04-2024
112886,"<i>Very<br>unhappy with the overall service, happening for the last 3 days</i>",Other,Chat,05-05-2024
112887,"<i>Very unhappy with the overall service this is, unacceptable</i>",Other,Email,30-07-2024
112888,Unable<br>to login. to my account happening for the last 3 days,Account Management,Website,19-07-2024
112889,My payment was successful but the bill still shows unpaid... please resolve asap,Billing,Phone,02-08-2024
112890,I<br>want to file a general complaint please resolve asap,Other,Email,12-10-2024
112891,"<i>Unable<br>to login to my account, please resolve asap</i>",Account Management,Email,28-04-2024
112892,<p>Unauthorized<br>changes made## to my account need urgent help</p>,Account Management,Email,18-05-2024
112893,"<i>Product<br>quality is not as advertised need, urgent help</i>",Product Issue,Website,23-08-2024
112894,The website is extremely slow and unresponsive this is unacceptable,Technical Support,Website,29-01-2024
112895,Unauthorized changes made to my account please## resolve asap,Account Management,Phone,24-04-2024
112896,"Unable to connect to the server please resolve, asap",Technical Support,Chat,16-02-2024
112897,Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney! deducted but refund not credited need urgent help,Billing,Email,04-10-2024
112898,<b>Unexpected charges added without## notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited this is unacceptable</b>,Billing,Email,05-06-2024
112899,<i>Service experience was poor need! urgent help</i>,Other,Phone,01-05-2024
112900,<i>Very<br>unhappy with the overall service happening for the last 3 days</i>,Other,Phone,08-05-2024
112901,My payment was successful but the bill still shows unpaid?? happening for the last 3 days,Billing,Website,11-04-2024
112902,Product quality is not as... advertised happening for the last 3 days,Product Issue,Email,31-01-2024
112903,Missing components in the package need urgent? help,Product Issue,Chat,11-03-2024
112904,<p>Incorrect<br>charges have appeared on my invoice!! happening for the last 3 days</p>,Billing,Chat,16-03-2024
112905,Product<br>quality is not as advertised this is unacceptable,Product Issue,Chat,25-01-2024
112906,Missing components in the package this is unacceptable,Product Issue,Website,14-02-2024
112907,Missing components in?? the package need urgent help,Product Issue,Chat,01-08-2024
112908,My account was locked without reason this is unacceptable,Account Management,Website,29-04-2024
112909,<p>Facing error code while using the service no response from. support</p>,Technical Support,Phone,19-02-2024
112910,Internet connection keeps## dropping frequently please resolve asap,Technical Support,Website,17-02-2024
112911,Service experience was poor?? happening for the last 3 days,Other,Website,26-06-2024
112912,"I want to, file a general complaint need urgent help",Other,Chat,23-05-2024
112913,My<br>account... was locked without reason this is unacceptable,Account Management,Website,28-02-2024
112914,Unable to connect to## the server need urgent help,Technical Support,Website,23-06-2024
112915,<b>Need<br>clarification regarding company policy please resolve asap</b>,Other,Chat,06-03-2024
112916,App crashes whenever I try to open!! it please resolve asap,Technical Support,Phone,18-03-2024
112917,Unable to login to my account please resolve asap,Account Management,Email,11-07-2024
112918,I<br>was charged... twice for my last bill no response from support,Billing,Phone,25-05-2024
112919,<i>I<br>want!! to file a general complaint this is unacceptable</i>,Other,Website,24-04-2024
112920,Password reset link is not working... need urgent help,Account Management,Website,03-06-2024
112921,Missing components in the package no response## from support,Product Issue,Website,06-09-2024
112922,"<p>I was charged twice for my, last bill no response from support</p>",Billing,Email,07-01-2024
112923,<b>Internet connection keeps dropping frequently happening for the last 3 days</b>,Technical Support,Email,08-10-2024
112924,I want to file a general complaint please resolve asap,Other,Website,25-08-2024
112925,<i>Missing components in the package no response from support</i>,Product Issue,Chat,06-02-2024
112926,"<p>Service experience was poor, this is unacceptable</p>",Other,Chat,24-07-2024
112927,Missing<br>components in the package happening for the last 3 days,Product Issue,Chat,04-07-2024
112928,The item does! not function as expected need urgent help,Product Issue,Phone,01-07-2024
112929,<b>Password reset link is not working need urgent... help</b>,Account Management,Website,01-08-2024
112930,Very unhappy with the overall service happening for the last## 3 days,Other,Email,27-06-2024
112931,Late<br>fee applied even. though I paid on time need urgent help,Billing,Phone,22-03-2024
112932,Internet connection keeps dropping frequently no response from support,Technical Support,Website,25-08-2024
112933,Facing error code while. using the service need urgent help,Technical Support,Phone,16-02-2024
112934,Unauthorized changes made to my account need urgent. help,Account Management,Email,30-07-2024
112935,<b>I was charged twice for my last bill happening... for the last 3 days</b>,Billing,Website,17-05-2024
112936,<i>I was charged twice for my last bill need urgent help</i>,Billing,Website,14-07-2024
112937,"Password<br>reset link is not working please, resolve asap",Account Management,Phone,19-06-2024
112938,My account? was locked without reason this is unacceptable,Account Management,Phone,05-02-2024
112939,<p>App crashes whenever I try to open it happening for the last 3 days</p>,Technical Support,Phone,06-06-2024
112940,<i>My payment was successful but the bill still shows unpaid need urgent help</i>,Billing,Email,17-07-2024
112941,Unexpected charges added without notificationI cancelled my! order but refund is still pendingMoney deducted but refund not credited happening for the last 3 days,Billing,Website,26-03-2024
112942,<i>The item does not function?? as expected happening for the last 3 days</i>,Product Issue,Website,15-01-2024
112943,"Facing error code while using the, service please resolve asap",Technical Support,Phone,21-06-2024
112944,<p>The product stopped working within a week no?? response from support</p>,Product Issue,Website,14-08-2024
112945,Password<br>reset. link is not working need urgent help,Account Management,Chat,28-03-2024
112946,<p>Facing<br>error?? code while using the service happening for the last 3 days</p>,Technical Support,Phone,08-01-2024
112947,My account was locked without reason? happening for the last 3 days,Account Management,Website,18-03-2024
112948,<i>My account was locked without reason?? need urgent help</i>,Account Management,Chat,04-01-2024
112949,Password reset link## is not working need urgent help,Account Management,Website,30-06-2024
112950,Missing components in the package this is unacceptable,Product Issue,Chat,27-09-2024
112951,<p>The<br>item does! not function as expected this is unacceptable</p>,Product Issue,Email,12-03-2024
112952,The product? stopped working within a week need urgent help,Product Issue,Phone,08-02-2024
112953,<b>App crashes whenever I try to open it no response from support</b>,Technical Support,Website,20-04-2024
112954,Unable to login. to my account need urgent help,Account Management,Chat,22-06-2024
112955,<b>Received a damaged product need urgent help</b>,Product Issue,Website,13-07-2024
112956,Customer<br>support did. not respond to my emails no response from support,Other,Phone,24-03-2024
112957,<b>My account was? locked without reason this is unacceptable</b>,Account Management,Phone,15-05-2024
112958,<b>Unable to connect to the? server no response from support</b>,Technical Support,Website,20-10-2024
112959,<i>My account was!! locked without reason need urgent help</i>,Account Management,Website,19-01-2024
112960,Unable to login to my account happening for the last 3 days,Account Management,Phone,22-05-2024
112961,I was charged twice for my last bill no response from support,Billing,Email,12-03-2024
112962,<i>App crashes whenever I try to open it happening for the last 3 days</i>,Technical Support,Phone,11-09-2024
112963,<i>Incorrect charges have appeared on! my invoice need urgent help</i>,Billing,Phone,21-08-2024
112964,<b>Service<br>experience was poor need urgent help</b>,Other,Website,25-07-2024
112965,The item does?? not function as expected need urgent help,Product Issue,Chat,12-06-2024
112966,The<br>website is extremely slow and unresponsive please resolve asap,Technical Support,Phone,31-08-2024
112967,<p>The website is extremely slow## and unresponsive please resolve asap</p>,Technical Support,Website,03-07-2024
112968,I<br>want to file a general complaint? no response from support,Other,Email,03-06-2024
112969,Unable to connect to the server happening for? the last 3 days,Technical Support,Chat,17-03-2024
112970,Very<br>unhappy with the overall service happening for## the last 3 days,Other,Chat,13-10-2024
112971,<i>Unable to login to my account... this is unacceptable</i>,Account Management,Email,10-01-2024
112972,<p>Facing issues updating account details happening for the last 3 days</p>,Account Management,Phone,13-04-2024
112973,My payment was successful but the bill still shows## unpaid need urgent help,Billing,Phone,28-07-2024
112974,<i>Need clarification regarding company? policy happening for the last 3 days</i>,Other,Website,18-04-2024
112975,My payment was successful but the bill still shows unpaid?? no response from support,Billing,Email,24-05-2024
112976,Late fee applied even though I paid on time need urgent help,Billing,Website,19-07-2024
112977,Customer<br>support did not respond to my emails. please resolve asap,Other,Phone,25-02-2024
112978,I want to file a general complaint this is unacceptable,Other,Phone,20-09-2024
112979,Password reset link is not working no response from support,Account Management,Email,17-07-2024
112980,The<br>website is extremely slow and unresponsive happening. for the last 3 days,Technical Support,Phone,06-05-2024
112981,Unexpected charges added without. notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited please resolve asap,Billing,Email,27-01-2024
112982,<p>Customer support did not respond to my emails no response from support</p>,Other,Phone,17-04-2024
112983,"App crashes whenever I try to open it no, response from support",Technical Support,Chat,26-03-2024
112984,<b>Unexpected<br>charges added without notificationI cancelled my! order but refund is still pendingMoney deducted but refund not credited happening for the last 3 days</b>,Billing,Phone,23-07-2024
112985,"Customer support did not respond to my emails happening, for the last 3 days",Other,Phone,08-04-2024
112986,<p>Unexpected charges added without?? notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited need urgent help</p>,Billing,Website,08-04-2024
112987,Unable to connect to the server please resolve## asap,Technical Support,Email,08-04-2024
112988,The<br>website is extremely slow and unresponsive need urgent help,Technical Support,Chat,28-02-2024
112989,<p>Product quality is not as advertised happening for?? the last 3 days</p>,Product Issue,Website,12-02-2024
112990,<b>The website is extremely slow and unresponsive this is unacceptable</b>,Technical Support,Email,07-03-2024
112991,Missing<br>components in the package!! no response from support,Product Issue,Chat,16-03-2024
112992,<i>Need clarification regarding company? policy this is unacceptable</i>,Other,Chat,17-09-2024
112993,<p>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but... refund not credited please resolve asap</p>,Billing,Phone,15-08-2024
112994,Customer<br>support did not respond to my emails this!! is unacceptable,Other,Website,12-04-2024
112995,<i>Facing<br>error code while using the service need urgent help</i>,Technical Support,Email,02-07-2024
112996,"<p>Need clarification regarding company policy please, resolve asap</p>",Other,Website,20-02-2024
112997,Service experience was... poor please resolve asap,Other,Phone,27-01-2024
112998,<p>Unauthorized<br>changes made to my account this is unacceptable</p>,Account Management,Phone,02-03-2024
112999,App crashes whenever I## try to open it no response from support,Technical Support,Chat,10-05-2024
113000,Unable to connect to the server this is unacceptable,Technical Support,Chat,25-07-2024
113001,<p>Unauthorized changes! made to my account no response from support</p>,Account Management,Website,27-05-2024
113002,App crashes whenever I try to open it please! resolve asap,Technical Support,Phone,27-03-2024
113003,My account was! locked without reason this is unacceptable,Account Management,Website,25-10-2024
113004,<i>Customer<br>support did not respond to my emails need urgent## help</i>,Other,Website,24-10-2024
113005,Service experience was... poor please resolve asap,Other,Website,04-03-2024
113006,"Incorrect<br>charges have appeared, on my invoice this is unacceptable",Billing,Website,28-02-2024
113007,Missing components in the package need urgent help,Product Issue,Chat,19-02-2024
113008,Service<br>experience was poor this is unacceptable,Other,Phone,11-05-2024
113009,<p>I was charged... twice for my last bill need urgent help</p>,Billing,Phone,09-06-2024
113010,"<i>Customer<br>support did not respond to my, emails need urgent help</i>",Other,Chat,25-02-2024
113011,Received<br>a damaged product this is unacceptable,Product Issue,Phone,07-05-2024
113012,<b>The item does not function as expected this is unacceptable</b>,Product Issue,Website,05-09-2024
113013,<p>Very unhappy with the overall service... no response from support</p>,Other,Phone,17-09-2024
113014,<p>Internet connection... keeps dropping frequently happening for the last 3 days</p>,Technical Support,Phone,14-07-2024
113015,Unauthorized<br>changes made to my account happening for the last 3 days,Account Management,Phone,15-07-2024
113016,Facing error code## while using the service this is unacceptable,Technical Support,Website,02-08-2024
113017,"My<br>account was locked without reason, no response from support",Account Management,Email,14-03-2024
113018,"The item does not, function as expected need urgent help",Product Issue,Phone,19-05-2024
113019,The item does? not function as expected please resolve asap,Product Issue,Chat,13-06-2024
113020,Unable to login to my! account need urgent help,Account Management,Phone,11-02-2024
113021,Service experience was poor need urgent... help,Other,Phone,26-07-2024
113022,Need<br>clarification regarding company policy please resolve asap,Other,Website,07-04-2024
113023,<b>Unauthorized changes made to my account need urgent help</b>,Account Management,Email,02-05-2024
113024,<p>Internet connection keeps dropping frequently happening for the last 3... days</p>,Technical Support,Chat,09-06-2024
113025,"Unable to login to, my account no response from support",Account Management,Email,06-04-2024
113026,The<br>website is extremely slow and unresponsive this is unacceptable,Technical Support,Phone,10-10-2024
113027,App crashes whenever I try to open it this?? is unacceptable,Technical Support,Website,05-01-2024
113028,App crashes whenever I try to open it. need urgent help,Technical Support,Website,28-04-2024
113029,Need clarification regarding company policy no response from support,Other,Website,27-08-2024
113030,<i>App crashes whenever I try to open it please resolve asap</i>,Technical Support,Chat,01-01-2024
113031,<p>My payment was successful but the bill still shows unpaid happening for the? last 3 days</p>,Billing,Chat,22-08-2024
113032,<i>Incorrect<br>charges have appeared on my invoice please resolve asap</i>,Billing,Chat,04-04-2024
113033,<p>Unable<br>to login to my account this is unacceptable</p>,Account Management,Email,24-02-2024
113034,Received a damaged product happening for the last 3 days,Product Issue,Website,02-03-2024
113035,Unexpected<br>charges added without notificationI cancelled. my order but refund is still pendingMoney deducted but refund not credited no response from support,Billing,Website,05-09-2024
113036,Unexpected charges added without notificationI cancelled my order but refund is still! pendingMoney deducted but refund not credited need urgent help,Billing,Website,15-08-2024
113037,The product stopped working within a week please resolve asap,Product Issue,Website,15-06-2024
113038,Received a damaged product please! resolve asap,Product Issue,Email,01-03-2024
113039,<p>Facing error code while using the service this is unacceptable</p>,Technical Support,Chat,16-10-2024
113040,<b>Very<br>unhappy with## the overall service happening for the last 3 days</b>,Other,Phone,28-04-2024
113041,<p>The website is?? extremely slow and unresponsive no response from support</p>,Technical Support,Phone,06-02-2024
113042,Unable to login to my account please resolve!! asap,Account Management,Chat,05-06-2024
113043,Very unhappy with the overall service. no response from support,Other,Phone,29-07-2024
113044,Product quality is not as... advertised no response from support,Product Issue,Website,27-05-2024
113045,<b>Incorrect charges have appeared on my invoice. happening for the last 3 days</b>,Billing,Website,13-04-2024
113046,Incorrect charges have appeared? on my invoice need urgent help,Billing,Website,27-06-2024
113047,<i>My payment was successful but the bill still shows! unpaid happening for the last 3 days</i>,Billing,Chat,04-05-2024
113048,The<br>website is extremely slow and unresponsive happening for the last 3 days,Technical Support,Email,25-06-2024
113049,My payment was successful but the bill still shows unpaid please!! resolve asap,Billing,Website,01-07-2024
113050,Service experience was poor happening for the last 3. days,Other,Email,25-03-2024
113051,Product quality is. not as advertised this is unacceptable,Product Issue,Website,28-03-2024
113052,The product stopped! working within a week need urgent help,Product Issue,Email,16-04-2024
